id,ita-IT,ger-DE,eng-GB
5c110f2e48edc9302dd471fe483de53a,"15.12 - Fabbricazione di articoli da viaggio; borse e simili; pelletteria e selleria","15.12 - Herstellung von Reisegepaeck; Handtaschen und aehnlichen Gegenstaenden; Sattlerwaren und Geschirre",
a401de88d3799b32691c43596aef3b0a,"15.2 - Fabbricazione di calzature","15.2 - Herstellung von Schuhen",
074021574fd49f4ef76cd2f44f46c119,"15.20 - Fabbricazione di calzature","15.20 - Herstellung von Schuhen",
5fe038f454cefc59e21bd38e3e02b0e7,"16 - Industria del legno e dei prodotti in legno e sughero; esclusi i mobili; fabbricazione di articoli in paglia e materiali da intreccio","16 - Herstellung von Holz-, Flecht-, Korb- und Korkwaren (ohne Möbel); Herstellung von Stroh- und Flechtwaren",
ee321a74b6c91a47c18c5e7c49928906,"16.1 - Taglio e piallatura del legno","16.1 - Schneiden und Hobeln von Holz",
66b2438e461747b88ecf679a8228ca6f,"16.10 - Taglio e piallatura del legno","16.10 - Schneiden und Hobeln von Holz",
bd517b1a1815dc78213718a538059b84,"16.2 - Fabbricazione di prodotti in legno; sughero; paglia e materiali da intreccio","16.2 - Herstellung von Holz- und Korkwaren; Herstellung von Stroh- und Flechtwaren",
8b2a684d954620690f188b1862093892,"16.21 - Fabbricazione di fogli da impiallacciatura e di pannelli a base di legno","16.21 - Herstellung von Furnierblättern und Holzwerkstoffen",
f39923260d40dfb0938d1bb381babec8,"16.22 - Fabbricazione di pavimenti a parquet assemblati","16.22 - Herstellung von Fertigparkett",
9b57af8b8e60c338d5056d354c081f9a,"16.23 - Fabbricazione di altri prodotti di carpenteria in legno e falegnameria per l'edilizia","16.23 - Herstellung von sonstigen Bautischler- und Zimmermannsarbeiten",
d21ce0c04a8f85fe55ef2c46404a56fa,"16.24 - Fabbricazione di imballaggi in legno","16.24 - Herstellung von Verpackungen aus Holz",
b403ae49f99d72f20ed7afb9cf83c15c,"16.29 - Fabbricazione di altri prodotti in legno; fabbricazione di articoli in sughero; paglia e materiali da intreccio","16.29 - Herstellung von sonstigen Holzwaren; Herstellung von Korkwaren; Herstellung von Stroh- und Flechtwaren",
93dd93f44003239f13c65685f286bac2,"17 - Fabbricazione di carta e di prodotti di carta","17 - Herstellung von Papier und Papiererzeugnissen",
e3044e36039914cdedc59656bdcf230b,"17.1 - Fabbricazione di pasta-carta; carta e cartone","17.1 - Herstellung von Zellstoff; Herstellung von Papier und Pappe",
4373ec4c7f2dc5646c339bdc785c9113,"17.11 - Fabbricazione di pasta-carta","17.11 - Herstellung von Zellstoff- und Papiererzeugnissen",
6972a04e72682bb914507790f47600ff,"17.12 - Fabbricazione di carta e di cartone","17.12 - Herstellung von Papier und Pappe",
4747a776047137758093b9309aba5cd9,"17.2 - Fabbricazione di articoli di carta e di cartone","17.2 - Herstellung von Waren aus Papier und Pappe",
c02a396edbe31f0b861cf6d4a52939b2,"17.21 - Fabbricazione di carta e cartoni ondulati e di imballaggi di carta e cartone","17.21 - Herstellung von Wellpapier und -pappe sowie von Verpackungsmitteln aus Papier und Pappe",
dc247867c4ec85ba5d965b469296c004,"17.22 - Fabbricazione di prodotti di carta e cartone per uso domestico e igienico-sanitario","17.22 - Herstellung von Haushalts- und Sanitaerwaren sowie von Toilettenartikeln",
3c2251c574cff4833baaee17ad9d5ef3,"17.23 - Fabbricazione di prodotti cartotecnici","17.23 - Herstellung von Schreibwaren aus Papier",
5307b26bbdda083182d0f9083faee5df,"17.24 - Fabbricazione di carta da parati","17.24 - Herstellung von Tapeten",
fbea6bd3c3f820f544db9fa2c7c80532,"17.29 - Fabbricazione di altri articoli di carta e cartone","17.29 - Herstellung von sonstigen Waren aus Papier und Pappe",
60ae7fd5aec8ec270418db8973602689,"18 - Stampa e riproduzione su supporti registrati","18 - Druck und Wiedergabe von bespielten Medien",
c12ad45ef85612651804a134eab04849,"18.1 - Stampa e servizi connessi alla stampa","18.1 - Druck und drucknahe Dienstleistungen",
a8a4331298762ff3b332074f7ff35886,"18.11 - Stampa di giornali","18.11 - Druck von Zeitungen",
518c707aa039249e2398481895152391,"18.12 - Altra stampa","18.12 - Sonstiges Drucken",
fe79d0bbe54f54671292b970662a0a40,"18.13 - Lavorazioni preliminari alla stampa e ai media","18.13 - Druckvorstufe und Medienbearbeitung",
defab73f12436e1fcc166c11db5c0fb9,"18.14 - Rilegatura e servizi connessi","18.14 - Binden und zugehörige Dienstleistungen",
06a586e88499a1a810f9d7c77dba43d2,"18.2 - Riproduzione su supporti registrati","18.2 - Vervielfältigung von bespielten Medien",
3c3f98e7dce0f76deb85fb010f1d24bf,"18.20 - Riproduzione su supporti registrati","18.20 - Vervielfältigung von bespielten Medien",
8b4fa5ad6836d3d7de4a40799909d331,"19 - Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio","19 - Herstellung von Koks und raffinierten Erdölerzeugnissen",
b5876488a6885bc7e6421416372ff0f5,"19.1 - Fabbricazione di prodotti di cokeria","19.1 - Herstellung von Kokereierzeugnissen",
94daa7ac765f4a5677511340af0b3f0b,"19.10 - Fabbricazione di prodotti di cokeria","19.10 - Herstellung von Kokereierzeugnissen",
6c598cd568c4d4bb5d02e5f26c52c0a6,"19.2 - Fabbricazione di prodotti derivanti dalla raffinazione del petrolio","19.2 - Herstellung von raffinierten Erdölprodukten",
02fe04bfdf09d34d55aa111add1ada53,"19.20 - Fabbricazione di prodotti derivanti dalla raffinazione del petrolio","19.20 - Herstellung von raffinierten Erdölprodukten",
158db6a89d12b559ad0563d78975e716,"20 - Fabbricazione di prodotti chimici","20 - Fabbricazione di prodotti chimici",
2e9c7664d92d70790c533af2a2ddfdd8,"20.1 - Fabbricazione di prodotti chimici di base; di fertilizzanti e di composti azotati; di materie plastiche e gomma sintetica in forme primarie","20.1 - Fabbricazione di prodotti chimici di base; di fertilizzanti e di composti azotati; di materie plastiche e gomma sintetica in forme primarie",
aee15ec958969d39a0150c14cd1f8226,"20.11 - Fabbricazione di gas industriali","20.11 - Fabbricazione di gas industriali",
b410f2da6c592dfb9ee7094ac8945a9f,"20.12 - Fabbricazione di coloranti e pigmenti","20.12 - Fabbricazione di coloranti e pigmenti",
7cec514b9066f200f76c3b7f70505c7c,"20.13 - Fabbricazione di altri prodotti chimici di base inorganici","20.13 - Fabbricazione di altri prodotti chimici di base inorganici",
94844fefcbf8cf65f5d6fd877aeee5a8,"20.14 - Fabbricazione di altri prodotti chimici di base organici","20.14 - Fabbricazione di altri prodotti chimici di base organici",
1225e265812a9e900fc7d68ca46dc47e,"20.15 - Fabbricazione di fertilizzanti e di composti azotati","20.15 - Fabbricazione di fertilizzanti e di composti azotati",
6ad407d9f413d76772c2c5ef7c4c9a0e,"20.16 - Fabbricazione di materie plastiche in forme primarie","20.16 - Fabbricazione di materie plastiche in forme primarie",
85bc76410af94b314b25d7195082bd58,"20.17 - Fabbricazione di gomma sintetica in forme primarie","20.17 - Fabbricazione di gomma sintetica in forme primarie",
ac98f762ce1ce8d6d82e1ebd3bfc5a36,"20.2 - Fabbricazione di fitofarmaci e di altri prodotti chimici per l'agricoltura","20.2 - Fabbricazione di fitofarmaci e di altri prodotti chimici per l'agricoltura",
e9dfa89cefdab2a2657379b8817135b9,"20.20 - Fabbricazione di fitofarmaci e di altri prodotti chimici per l'agricoltura","20.20 - Fabbricazione di fitofarmaci e di altri prodotti chimici per l'agricoltura",
201c68256a88fde601dd66101ef3213e,"20.3 - Fabbricazione di pitture; vernici e smalti; inchiostri da stampa e adesivi sintetici","20.3 - Fabbricazione di pitture; vernici e smalti; inchiostri da stampa e adesivi sintetici",
e386a76b18fbeae4f0e4ff5a236e8c47,"20.30 - Fabbricazione di pitture; vernici e smalti; inchiostri da stampa e adesivi sintetici","20.30 - Fabbricazione di pitture; vernici e smalti; inchiostri da stampa e adesivi sintetici",
70ccecceb5de80ba04a91f8b9ccd1b42,"20.4 - Fabbricazione di saponi e detergenti; di prodotti per la pulizia e la lucidatura; di profumi e cosmetici","20.4 - Fabbricazione di saponi e detergenti; di prodotti per la pulizia e la lucidatura; di profumi e cosmetici",
70526f25ceca992bbcf83788ad9caee2,"20.41 - Fabbricazione di saponi e detergenti; di prodotti per la pulizia e la lucidatura","20.41 - Fabbricazione di saponi e detergenti; di prodotti per la pulizia e la lucidatura",
1b1790c04adba63c2492a482b7df2363,"20.42 - Fabbricazione di profumi e cosmetici","20.42 - Fabbricazione di profumi e cosmetici",
ef265bacf68f1dc77e844aab160fe763,"20.5 - Fabbricazione di altri prodotti chimici","20.5 - Fabbricazione di altri prodotti chimici",
bb46a87b97a97a4af18486c878ce8052,"20.51 - Fabbricazione di esplosivi","20.51 - Fabbricazione di esplosivi",
61846e987b64a8fa38647f0f94b685a3,"20.52 - Fabbricazione di colle","20.52 - Fabbricazione di colle",
5de4a301ac6f6449976e5b5ce12d923f,"20.53 - Fabbricazione di oli essenziali","20.53 - Fabbricazione di oli essenziali",
cb90bebc739f779b4555c1e80195b18a,"20.59 - Fabbricazione di altri prodotti chimici n.c.a.","20.59 - Fabbricazione di altri prodotti chimici n.c.a.",
917b5ee1ad6fe77adb05d92f33827daa,"20.6 - Fabbricazione di fibre sintetiche e artificiali","20.6 - Fabbricazione di fibre sintetiche e artificiali",
20bc5a9d6c37a95da337c7ee9f059e75,"20.60 - Fabbricazione di fibre sintetiche e artificiali","20.60 - Fabbricazione di fibre sintetiche e artificiali",
0d287910e121f2f5dfbe265afec29f31,"21 - Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici","21 - Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici",
68e31e030fd6402eb49544ae68a9824f,"21.1 - Fabbricazione di prodotti farmaceutici di base","21.1 - Fabbricazione di prodotti farmaceutici di base",
2a6db3317537a84bcfbe8f2426321bc5,"21.10 - Fabbricazione di prodotti farmaceutici di base","21.10 - Fabbricazione di prodotti farmaceutici di base",
4071fc805062ea67ee67b4a7d3413b11,"21.2 - Fabbricazione di preparati farmaceutici","21.2 - Fabbricazione di preparati farmaceutici",
809b382210510826a598222be33ebb6b,"21.20 - Fabbricazione di preparati farmaceutici","21.20 - Fabbricazione di preparati farmaceutici",
cbe8f17a08bb10f33f5f6ef0b9324f82,"22 - Fabbricazione di articoli in gomma e materie plastiche","22 - Fabbricazione di articoli in gomma e materie plastiche",
c6b5b2d47f98955f3ff9f44690cc7a01,"22.1 - Fabbricazione di articoli in gomma","22.1 - Fabbricazione di articoli in gomma",
8c31f0899f236590d68d873cbfd18434,"22.11 - Fabbricazione di pneumatici e camere d'aria; rigenerazione e ricostruzione di pneumatici","22.11 - Fabbricazione di pneumatici e camere d'aria; rigenerazione e ricostruzione di pneumatici",
357d85dbdcf0d2f274f44c75b7fedd60,"22.19 - Fabbricazione di altri prodotti in gomma","22.19 - Fabbricazione di altri prodotti in gomma",
0ccc93ed6a95e7a7e188674e65eb4aae,"22.2 - Fabbricazione di articoli in materie plastiche","22.2 - Fabbricazione di articoli in materie plastiche",
8eb9cdd847fcba499970596bb71c826c,"22.21 - Fabbricazione di lastre; fogli; tubi e profilati in materie plastiche","22.21 - Fabbricazione di lastre; fogli; tubi e profilati in materie plastiche",
513c0e4ee21f967688e1ba9895abd112,"22.22 - Fabbricazione di imballaggi in materie plastiche","22.22 - Fabbricazione di imballaggi in materie plastiche",
7c270bff3f27912dd75b85fdf59f2d86,"22.23 - Fabbricazione di articoli in plastica per l'edilizia","22.23 - Fabbricazione di articoli in plastica per l'edilizia",
b62e86743076ce630c8bb457c6275df7,"22.29 - Fabbricazione di altri articoli in materie plastiche","22.29 - Fabbricazione di altri articoli in materie plastiche",
365a3c7dc964ff9a7468800b60655b95,"23 - Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi","23 - Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi",
cf44a0a7ee3cea54dfb7a69a1c46d495,"23.1 - Fabbricazione di vetro e di prodotti in vetro","23.1 - Fabbricazione di vetro e di prodotti in vetro",
3b7fe8eaa1080b6eaa74c3aecb14b01b,"23.11 - Fabbricazione di vetro piano","23.11 - Fabbricazione di vetro piano",
491413a0f54b89185682ab8dc1572874,"23.12 - Lavorazione e trasformazione del vetro piano","23.12 - Lavorazione e trasformazione del vetro piano",
37444b7af1bfab778055206ff248fb81,"23.13 - Fabbricazione di vetro cavo","23.13 - Fabbricazione di vetro cavo",
a2ab21e1c4ecfc7ae7fcfaa71adcc7d8,"23.14 - Fabbricazione di fibre di vetro","23.14 - Fabbricazione di fibre di vetro",
23847a17402b7718f28b62c8bc8cdfab,"23.19 - Fabbricazione e lavorazione di altro vetro incluso il vetro per usi tecnici","23.19 - Fabbricazione e lavorazione di altro vetro incluso il vetro per usi tecnici",
28e7b96ad86661597900b0ea40f97edf,"23.2 - Fabbricazione di prodotti refrattari","23.2 - Fabbricazione di prodotti refrattari",
d6aa7fae8344d6259b9d1cd6df132bef,"23.20 - Fabbricazione di prodotti refrattari","23.20 - Fabbricazione di prodotti refrattari",
d64177425051a57aedb5ad01f948bffb,"23.3 - Fabbricazione di materiali da costruzione in terracotta","23.3 - Fabbricazione di materiali da costruzione in terracotta",
7fdc395c037aad3ee627985cab088494,"23.31 - Fabbricazione di piastrelle in ceramica per pavimenti e rivestimenti","23.31 - Fabbricazione di piastrelle in ceramica per pavimenti e rivestimenti",
d9744cfd2eaf35fd5f30c35756bd9921,"23.32 - Fabbricazione di mattoni; tegole ed altri prodotti per l'edilizia in terracotta","23.32 - Fabbricazione di mattoni; tegole ed altri prodotti per l'edilizia in terracotta",
c507153657b9f8fdfc10e7ca5120c5b3,"23.4 - Fabbricazione di altri prodotti in porcellana e in ceramica","23.4 - Fabbricazione di altri prodotti in porcellana e in ceramica",
f1ebe73d262a3f080487f9ff962619cd,"23.41 - Fabbricazione di prodotti in ceramica per usi domestici e ornamentali","23.41 - Fabbricazione di prodotti in ceramica per usi domestici e ornamentali",
d90053dabd158c0e1b8c2fe6a76ba381,"23.42 - Fabbricazione di articoli sanitari in ceramica","23.42 - Fabbricazione di articoli sanitari in ceramica",
1e9626aa7e7dea61814576d8a3d4d28b,"23.43 - Fabbricazione di isolatori e di pezzi isolanti in ceramica","23.43 - Fabbricazione di isolatori e di pezzi isolanti in ceramica",
22f67b392a3b3d1eaaa6a4b4a6b48b85,"23.44 - Fabbricazione di altri prodotti in ceramica per uso tecnico e industriale","23.44 - Fabbricazione di altri prodotti in ceramica per uso tecnico e industriale",
fa6ad698da55201de0153ab40b9c49dd,"23.49 - Fabbricazione di altri prodotti in ceramica","23.49 - Fabbricazione di altri prodotti in ceramica",
a099f45a7eba824a4201c09cdb079e52,"23.5 - Produzione di cemento; calce e gesso","23.5 - Produzione di cemento; calce e gesso",
6faded3c5a4e5618081afa81d8172ab7,"23.51 - Produzione di cemento","23.51 - Produzione di cemento",
bf7baa0502bd1b3dfc9b740b939741aa,"23.52 - Produzione di calce e gesso","23.52 - Produzione di calce e gesso",
e7a61a4d30b6ba04a0942134f0e5493a,"23.6 - Fabbricazione di prodotti in calcestruzzo; cemento e gesso","20 - Herstellung von Chemikalien",
b75609d8e2bba0f9ff27779d30633e9b,"23.61 - Fabbricazione di prodotti in calcestruzzo per l'edilizia","20.1 - Herstellung von chemischen Grundstoffen; Herstellung von Düngemitteln und Stickstoffverbindungen; Herstellung von Kunststoffen und synthetischem Kautschuk in Primärformen",
91c281816a8e25c990169b1bc19bdcca,"23.62 - Fabbricazione di prodotti in gesso per l'edilizia","20.11 - Herstellung von technischen Gasen",
a0b363feb04e313e6324cffe2174e1da,"23.63 - Fabbricazione di calcestruzzo pronto per l'uso","20.12 - Herstellung von Farbstoffen und Pigmenten",
49f6de5217ccb0a36e6499d79fe8d757,"23.64 - Fabbricazione di malta","20.13 - Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien",
173c10449664376c46d3acc48155a234,"23.65 - Fabbricazione di prodotti in fibrocemento","20.14 - Herstellung von sonstigen organischen Grundstoffen und Chemikalien",
c29aa828ec2f339371d23be17af7503b,"23.69 - Fabbricazione di altri prodotti in calcestruzzo; gesso e cemento","20.15 - Herstellung von Düngemitteln und Stickstoffverbindungen",
1585807b3b173745dda86cda31043a6a,"23.7 - Taglio; modellatura e finitura di pietre","20.16 - Herstellung von Kunststoffen in Primärformen",
37b58543256bf8de52a58f7e86c7d37d,"23.70 - Taglio; modellatura e finitura di pietre","20.17 - Herstellung von synthetischem Kautschuk in Primärformen",
b357421be7920a48e0fa6469aeacdb77,"23.9 - Fabbricazione di prodotti abrasivi e di minerali non metalliferi n.c.a.","20.2 - Herstellung von Pestiziden und anderen agrochemischen Erzeugnissen",
6f66dd42897536bbbcdbb263da4b2520,"23.91 - Fabbricazione di prodotti abrasivi","20.20 - Herstellung von Schädlingsbekämpfungsmitteln und anderen agrochemischen Erzeugnissen",
55328557b9c65984d3cb4b0ce10aa573,"23.99 - Fabbricazione di altri prodotti in minerali non metalliferi n.c.a.","20.3 - Herstellung von Anstrichmitteln und ähnlichen Beschichtungsstoffen; Druckfarben und Kitten",
34748a29eab170d8ea9431b0d9241e1f,"24 - Attività metallurgiche","20.30 - Herstellung von Anstrichmitteln und ähnlichen Beschichtungsstoffen; Druckfarben und Kitten",
c7f04a69e7687194d03db4051bc18f0a,"24.1 - Attività siderurgiche","20.4 - Herstellung von Seifen und Waschmitteln; Reinigungs- und Poliermitteln; Parfüm und Körperpflegemitteln",
ee8bcbf33e359146ee18a4a7e6ffbb7b,"24.10 - Attività siderurgiche","20.41 - Herstellung von Seifen und Waschmitteln; Reinigungs- und Poliermitteln",
b88e2ca733b2258aee9cf2c1c88fedf7,"24.2 - Fabbricazione di tubi; condotti; profilati cavi e relative guarnizioni in acciaio","20.42 - Herstellung von Parfums und Kosmetika",
122f572bc1ef8671c45dcf02d9508afa,"24.20 - Fabbricazione di tubi; condotti; profilati cavi e relative guarnizioni in acciaio","20.5 - Herstellung von sonstigen chemischen Erzeugnissen",
d621c7335d1296c8d6c5de16f14ef6c5,"24.3 - Fabbricazione di altri prodotti della prima trasformazione dell'acciaio","20.51 - Herstellung von Explosivstoffen",
7e15fbc8846f237e6f2c7a38fc6dc9fe,"24.31 - Stiratura a freddo di barre","20.52 - Herstellung von Klebstoffen",
67b38ad21da4c4948275cac5b3027d8c,"24.32 - Laminazione a freddo di nastri","20.53 - Herstellung von ätherischen Ölen",
d03322429d765a42ee775d8ad5ba1dae,"24.33 - Profilatura mediante formatura o piegatura a freddo","20.59 - Herstellung von sonstigen chemischen Erzeugnissen a. n. g.",
bc5bbcc5133090b4686324b3859c955a,"24.34 - Trafilatura a freddo","20.6 - Herstellung von synthetischen Fasern",
11c5e2b610e4fa3a168f74d20a0b4fef,"24.4 - Produzione di metalli di base preziosi e di altri non ferrosi","20.60 - Herstellung von Chemiefasern",
36a7deed729c617da345826eac6d9765,"24.41 - Produzione di metalli preziosi","21 - Herstellung von pharmazeutischen Grundstoffen und pharmazeutischen Präparaten",
c06b9ad93fc083ee27c37adccc998025,"24.42 - Produzione di alluminio","21.1 - Herstellung von pharmazeutischen Grundstoffen",
a39ab0dbfc271d4bc01d3ed757c3effb,"24.43 - Produzione di piombo; zinco e stagno","21.10 - Herstellung von pharmazeutischen Grundstoffen",
f6815afcdccd1755b73e4ac6ee4d6f19,"24.44 - Produzione di rame","21.2 - Herstellung von pharmazeutischen Zubereitungen",
040cebcf5f0901401b0a52a76d831169,"24.45 - Produzione di altri metalli non ferrosi","21.20 - Herstellung von pharmazeutischen Zubereitungen",
d69de98bd24ce8dd5360281357a0387b,"24.46 - Trattamento dei combustibili nucleari","22 - Herstellung von Gummi- und Kunststoffwaren",
035f98544c8efe7513339086e26d333a,"24.5 - Attività di fonderie","22.1 - Herstellung von Gummiwaren",
b2178f58f221d9e46e2a0fb2b22f3bf0,"24.51 - Fusione di ghisa","22.11 - Herstellung von Reifen und Schläuchen aus Kautschuk; Runderneuerung von Reifen aus Kautschuk",
b3439363114cb5df9aaee1fc641bd7c7,"24.52 - Fusione di acciaio","22.19 - Herstellung von sonstigen Gummiwaren",
b9614b1cd717a182785ea55e4d2c6256,"24.53 - Fusione di metalli leggeri","22.2 - Herstellung von Kunststofferzeugnissen",
a322956be9addaeb70fbf8ab994c640d,"24.54 - Fusione di altri metalli non ferrosi","22.21 - Herstellung von Platten, Folien, Rohren und Profilen aus Kunststoff",
511ef5ac22ac4bddae8d32a657684e7e,"25 - Fabbricazione di prodotti in metallo; esclusi macchinari e attrezzature","22.22 - Herstellung von Verpackungsmaterial aus Kunststoff",
57aa7f1d6b89174cfc7c9776aea572f3,"25.1 - Fabbricazione di elementi da costruzione in metallo","22.23 - Herstellung von Baubedarfsartikeln aus Kunststoffen",
ddb2b4f223fe5deabe9f7f5e42decbde,"25.11 - Fabbricazione di strutture metalliche e di parti di strutture","22.29 - Herstellung von sonstigen Kunststofferzeugnissen",
85ae5adee931248b440cc569f9cbe5f1,"25.12 - Fabbricazione di porte e finestre in metallo","23 - Herstellung von sonstigen Erzeugnissen aus nicht-metallischen Mineralien",
3570761a847374b6bfebd8709876dbf6,"25.2 - Fabbricazione di cisterne; serbatoi e contenitori in metallo","23.1 - Herstellung von Glas und Glaswaren",
b5fdd73ca9a07485e450c39ae7e2393e,"25.21 - Fabbricazione di radiatori e contenitori in metallo per caldaie per il riscaldamento centrale","23.11 - Herstellung von Flachglas",
9fdb23978e73f452a29ea6b317bd7bf6,"25.29 - Fabbricazione di altre cisterne; serbatoi e contenitori in metallo","23.12 - Verformung und Bearbeitung von Flachglas",
348c919d8fc65468ba392c35bbc23d31,"25.3 - Fabbricazione di generatori di vapore; esclusi i contenitori in metallo per caldaie per il riscaldamento centrale ad acqua calda","23.13 - Herstellung von Hohlglas",
da51d4302b837de3eb9c5272ba5bafce,"25.30 - Fabbricazione di generatori di vapore; esclusi i contenitori in metallo per caldaie per il riscaldamento centrale ad acqua calda","23.14 - Herstellung von Glasfasern",
0ca8e9f68e83007ef86a4ce81fb043a6,"25.4 - Fabbricazione di armi e munizioni","23.19 - Herstellung und Verarbeitung von sonstigem Glas einschließlich technischem Glas",
81c00710b960f0e7f333e08adfa7976f,"25.40 - Fabbricazione di armi e munizioni","23.2 - Herstellung von feuerfesten Erzeugnissen",
c474dd7221226cd195170882abf8236d,"25.5 - Fucinatura; imbutitura; stampaggio e profilatura dei metalli; metallurgia delle polveri","23.20 - Herstellung von feuerfesten Erzeugnissen",
2ec502b96937cdb51a9b50fd7a9ee79a,"25.50 - Fucinatura; imbutitura; stampaggio e profilatura dei metalli; metallurgia delle polveri","23.3 - Herstellung von Lehmbaustoffen",
6127bccbafb116751df98e6fb04b0de5,"25.6 - Trattamento e rivestimento dei metalli; lavori di meccanica generale","23.31 - Herstellung von keramischen Fliesen und Fahnen",
5458d0dd56b6c796648b2c49034ef278,"25.61 - Trattamento e rivestimento dei metalli","23.32 - Herstellung von Ziegeln; Herstellung von Fliesen und anderen Bauprodukten, aus gebranntem Ton",
4859aafd78c6fe5a1d6e8f084ae31134,"25.62 - Lavori di meccanica generale","23.4 - Herstellung von sonstigen Porzellan- und Keramikwaren",
3625ab53a262a717ad8c000224002e00,"25.7 - Fabbricazione di articoli di coltelleria; utensili e oggetti di ferramenta","23.41 - Herstellung von keramischen Haushalts- und Ziergegenständen",
44e4188203942c2196d0668d6b33845d,"25.71 - Fabbricazione di articoli di coltelleria e posateria","23.42 - Herstellung von Sanitärkeramik",
771e0d74a783b67afa191c0faa84e2c3,"25.72 - Fabbricazione di serrature e cerniere","23.43 - Herstellung von keramischen Isolatoren und Isolierstücken",
d001a21926b63307662ebf064949e755,"25.73 - Fabbricazione di utensileria","23.44 - Herstellung von sonstigen technischen und industriellen keramischen Erzeugnissen",
57cd0f161c1a5d5ee9e7faea2e24efbe,"25.9 - Fabbricazione di altri prodotti in metallo","23.49 - Herstellung von sonstigen keramischen Erzeugnissen",
b8812bbad80bde5781466982d5a6c680,"25.91 - Fabbricazione di bidoni in acciaio e di contenitori analoghi","23.5 - Herstellung von Zement; Herstellung von Kalk und Gips",
01e38f434e2757053bc82a50a1f5d9e6,"25.92 - Fabbricazione di imballaggi leggeri in metallo","23.51 - Herstellung von Zement",
d8d90e4234f7fdc09334c5aba7885bd6,"25.93 - Fabbricazione di prodotti fabbricati con fili metallici; di catene e molle","23.52 - Herstellung von Kalk und Gips",
15c278204425340be90a5ec13c14e584,"25.94 - Fabbricazione di articoli di bulloneria","25.94 - Herstellung von Verbindungselementen und Schraubmaschinen",
a9022556daa1ab0509fec9729c1337bb,"25.99 - Fabbricazione di altri prodotti in metallo n.c.a.","25.99 - Herstellung von sonstigen Metallerzeugnissen a.n.g.",
581c76babe6681f72fdd2e64e379bfd9,"26 - Fabbricazione di computer e prodotti di elettronica e ottica","26 - Herstellung von Datenverarbeitungsgeräten, elektronischen und optischen Erzeugnissen",
7e5ddf32bd0d118ab89805e315766e50,"26.1 - Fabbricazione di componenti elettronici e schede elettroniche","26.1 - Herstellung von elektronischen Bauelementen und Platinen",
7e35d955b070fddedb384da4dfe31ae0,"26.11 - Fabbricazione di componenti elettronici","26.11 - Herstellung von elektronischen Bauelementen",
c7e6cd879246f0c8a62c92dee72b3b91,"26.12 - Fabbricazione di schede elettroniche integrate","26.12 - Herstellung von integrierten elektronischen Baugruppen",
bfe2d72a1c65b804858719b565cb9af3,"26.2 - Fabbricazione di computer e unità periferiche","26.2 - Herstellung von Computern und Peripheriegeräten",
ab2e934cf41b0b3502738f01179ca0b7,"26.20 - Fabbricazione di computer e unità periferiche","26.20 - Herstellung von Datenverarbeitungsgeräten und peripheren Geräten",
bd520ee3a2251c986adf5853460ce8ce,"26.3 - Fabbricazione di apparecchiature per le comunicazioni","26.3 - Herstellung von Kommunikationseinrichtungen",
49e8e51c89d28df2908dc38c9848c336,"26.30 - Fabbricazione di apparecchiature per le comunicazioni","26.30 - Herstellung von Kommunikationseinrichtungen",
21aac5459e6cea016ac03668b9f9e4b4,"26.4 - Fabbricazione di prodotti di elettronica di consumo","26,4 - Herstellung von Erzeugnissen der Unterhaltungselektronik",
5fb63c3648d1297986585cda32311dc5,"26.40 - Fabbricazione di prodotti di elettronica di consumo","26.40 - Herstellung von Erzeugnissen der Unterhaltungselektronik",
c5b43293c1e3080d2eade7bb0539d3c8,"26.5 - Fabbricazione di strumenti e apparecchi di misurazione; prova e navigazione; orologi","26.5 - Herstellung von Mess-, Kontroll- und Navigationsinstrumenten und -geräten; Herstellung von Uhren",
fbc82832310fa9b3ad1c67fd70d29b19,"26.51 - Fabbricazione di strumenti e apparecchi di misurazione; prova e navigazione","26.51 - Herstellung von Mess-, Kontroll- und Navigationsinstrumenten und -geräten",
504ed7e2580a96470d3961c0f6416c9c,"26.52 - Fabbricazione di orologi","26.52 - Herstellung von Uhren und Zeitmessern",
1b70afcec9a317498b8f3844d29173be,"26.6 - Fabbricazione di strumenti per irradiazione; apparecchiature elettromedicali ed elettroterapeutiche","26.6 - Herstellung von Bestrahlungsgeräten; elektromedizinische und elektrotherapeutische Geräte",
4d1c42b2548d28bc0413bb324af94edd,"26.60 - Fabbricazione di strumenti per irradiazione; apparecchiature elettromedicali ed elettroterapeutiche","26.60 - Herstellung von Bestrahlungsgeräten; elektromedizinischen und elektrotherapeutischen Geräten",
7ba66356fcc8c35ac09706a1e514fb3f,"26.7 - Fabbricazione di strumenti ottici e attrezzature fotografiche","26.7 - Herstellung von optischen und fotografischen Geraeten",
fab41664dd374db863b0dba8c58e5ebb,"26.70 - Fabbricazione di strumenti ottici e attrezzature fotografiche i","26.70 - Herstellung von optischen und fotografischen Instrumenten und Geräten i",
4ff30f61dd6703cdf2bcdec0c252b1b3,"26.8 - Fabbricazione di supporti ottici e magnetici","26.8 - Herstellung von magnetischen und optischen Datenträgern",
